URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-casa-atm-en-la-mejor-zona-de-surco/191157301,S/ 1.367.962,B6E096,Santiago De Surco,No aplica,240 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-de-32677m2-frente-a-parque-monterrico-super-oportunidad/192359023,U$S 599.000,SA9196,Santiago De Surco,No aplica,326 m2,,4,2,,,Casa,Excelente estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-m-dormitorios-en-los-cedros-de-villa-negociable/190525506,S/ 925.000,QA147C,Chorrillos,No aplica,187 m2,,4,,,,Casa,Buen estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-yo-alquilo-hermosa-casa-en-playa-farallones-chocalla/191163872,S/ 906.500,J9D0C1,Asia,No aplica,202 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-playa-amoblada-en-condominio-asia-del-mar/191164089,S/ 629.000,SF34BB,Asia,No aplica,120 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-jardin-interno-en-la-capullana-surco/191206569,S/ 1.345.000,I66E10,Santiago De Surco,No aplica,218 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-camacho-at-m-casa-rodeada-de-jardines/191163801,S/ 3.562.500,S6A38A,La Molina,No aplica,425 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-amplia-con-piscina-en-los-cedros-de-villa-chorrillos/191199727,S/ 931.000,D1F8A1,Chorrillos,No aplica,311 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-con-departamentos-por-las-tres-maras-surco/191163859,S/ 6.375.000,BC3F32,Santiago De Surco,No aplica,1.251 m2,,5,,,,Casa,Buen estado,3,,,6,No aplica,,
https://www.infocasas.com.pe/vendo-amplia-casa/191206552,S/ 1.975.000,V9AB71,San Borja,No aplica,380 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-de-playa-primera-fila/190525502,S/ 1.050.000,F51E12,Mala,No aplica,360 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-residencia-en-zona-golf-de-san-isidro/190803006,S/ 10.360.000,R018BF,San Isidro,No aplica,441 m2,,5,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-2206m2-en-la-molina/192362469,U$S 980.000,JB8D10,La Molina,No aplica,2.206 m2,,5,1,,,Casa,Excelente estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-4-pisos-en-urb-san-diego-y-san-martin-de-porres/192042894,U$S 210.000,N4E289,San Martin De Porres,No aplica,120 m2,,5,3,,,Casa,Excelente estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-en-miraflores/192391716,U$S 205.000,N693AC,Miraflores,No aplica,72 m2,,2,1,,,Casa,Excelente estado,1,,7,1,No aplica,,
https://www.infocasas.com.pe/vendo-dos-casas-juntas-m-las-lagunas-de-la-molina/191175376,S/ 4.995.000,XF92AF,La Molina,No aplica,910 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-la-mar-pueblo-libre/191170792,S/ 1.558.000,Z681AA,Pueblo Libre,No aplica,140 m2,,4,,,,Casa,Buen estado,2,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-los-claveles-chaclacayo/191200071,S/ 1.309.000,NA9358,Chaclacayo,No aplica,,,4,,,,Casa,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-o-alquilo-preciosa-casa-en-san-ignacio-de-monterrico-surco/191170658,S/ 1.957.300,S6C037,Santiago De Surco,No aplica,338 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-piscina-urb-sol-de-la-molina-m-la-molina/190799716,S/ 1.734.450,SDD21C,La Molina,No aplica,200 m2,,4,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-bonita-casa-en-villa-el-salvador/191159751,S/ 472.320,H6D88A,Villa El Salvador,No aplica,95 m2,,5,,,,Casa,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-preciosa-casa-totalmete-remodelada-solo-el-primer-en-san-isidro/191199138,S/ 1.628.000,OAEBBF,San Isidro,No aplica,,,5,,,,Casa,Buen estado,3,,,,No aplica,,
